"","date","HML"
"143",2010-08-03,-0.0109040113165975
"144",2010-08-04,-0.00156541122123599
"145",2010-08-05,0.000535389874130487
"146",2010-08-06,0.00631686951965094
"147",2010-08-09,0.0021358453668654
"148",2010-08-10,-0.00294339563697577
"149",2010-08-11,-0.00802886858582497
"150",2010-08-12,-0.00359299127012491
"151",2010-08-13,0.0099364910274744
"152",2010-08-16,-0.00288029899820685
"153",2010-08-17,-0.00067612063139677
"154",2010-08-18,0.00919708795845509
"155",2010-08-19,-0.0047262767329812
"156",2010-08-20,-0.00927000679075718
"157",2010-08-23,-0.00044952379539609
"158",2010-08-24,-0.000415348913520575
"159",2010-08-25,-0.000876699108630419
"160",2010-08-26,-0.00357511406764388
"161",2010-08-27,0.00891642645001411
"162",2010-08-30,-0.00886464305222034
"163",2010-08-31,0.0031067943200469
"164",2010-09-01,0.00472071208059788
"165",2010-09-02,-0.00218535796739161
"166",2010-09-03,-0.00958733260631561
"167",2010-09-06,-0.000710118329152465
"168",2010-09-08,-0.000551590288523585
"169",2010-09-09,0.00211853254586458
"170",2010-09-10,-0.00332607375457883
"171",2010-09-13,0.00108988583087921
"172",2010-09-14,0.00197119964286685
"173",2010-09-15,0.00145369116216898
"174",2010-09-16,-0.0033192781265825
"175",2010-09-17,0.00471133273094893
"176",2010-09-20,0.000249035656452179
"177",2010-09-21,0.00156233343295753
"178",2010-09-22,-0.000220065470784903
"179",2010-09-23,-0.00733655551448464
"180",2010-09-24,-0.00774548016488552
"181",2010-09-27,0.00524275749921799
"182",2010-09-28,-0.00195728940889239
"183",2010-09-29,-0.0095262685790658
"184",2010-09-30,-0.000743612181395292
"185",2010-10-01,-0.00269103143364191
"186",2010-10-04,-0.00460666185244918
"187",2010-10-05,0.00323055405169725
"188",2010-10-06,0.00177199707832187
"189",2010-10-07,-0.00467460229992867
"190",2010-10-08,0.0027923695743084
"191",2010-10-11,0.00194392167031765
"192",2010-10-13,0.00578194111585617
"193",2010-10-14,0.00185173703357577
"194",2010-10-15,0.0032447949051857
"195",2010-10-18,0.000723133562132716
"196",2010-10-19,-0.0088740698993206
"197",2010-10-20,-0.00125317554920912
"198",2010-10-21,-0.00611058948561549
"199",2010-10-22,0.00281608290970325
"200",2010-10-25,-0.00966516509652138
"201",2010-10-26,0.00580005627125502
"202",2010-10-27,0.00340565852820873
"203",2010-10-28,-0.00188646139577031
"204",2010-10-29,-0.00613033678382635
"205",2010-11-01,0.00599703099578619
"206",2010-11-03,0.00241117039695382
"207",2010-11-04,0.00671332748606801
"208",2010-11-05,-0.00167024508118629
"209",2010-11-08,0.00749742798507214
"210",2010-11-09,-0.00842026621103287
"211",2010-11-10,-0.0155188944190741
"212",2010-11-11,-0.00160350603982806
"213",2010-11-12,-0.00441184546798468
"214",2010-11-16,-0.00443851947784424
"215",2010-11-17,0.00026989821344614
"216",2010-11-18,-0.00662179291248322
"217",2010-11-19,-0.000454965513199568
"218",2010-11-22,-0.00571028981357813
"219",2010-11-23,0.00021405890583992
"220",2010-11-24,0.00717347115278244
"221",2010-11-25,-0.00130440329667181
"222",2010-11-26,-0.00264877919107676
"223",2010-11-29,-0.00311410799622536
"224",2010-11-30,0.00340364989824593
"225",2010-12-01,0.00654115248471498
"226",2010-12-02,-0.000931291375309229
"227",2010-12-03,0.0140421027317643
"228",2010-12-06,-0.00570215983316302
"229",2010-12-07,0.00116968108341098
"230",2010-12-08,-0.0061086006462574
"231",2010-12-09,0.00116137228906155
"232",2010-12-10,0.00614294689148664
"233",2010-12-13,0.00304096285253763
"234",2010-12-14,0.00383442407473922
"235",2010-12-15,0.00681357830762863
"236",2010-12-16,0.000174534507095814
"237",2010-12-17,0.00439893128350377
"238",2010-12-20,-0.00185454031452537
"239",2010-12-21,-0.00232320185750723
"240",2010-12-22,0.000415642978623509
"241",2010-12-23,0.00354065652936697
"242",2010-12-27,0.00272584520280361
"243",2010-12-28,0.0018657207256183
"244",2010-12-29,-0.00385666452348232
"245",2010-12-30,0.00115631893277168
"246",2011-01-03,-0.00589782232418656
"247",2011-01-04,0.00780426431447268
"248",2011-01-05,0.00615185499191284
"249",2011-01-06,0.00214380118995905
"250",2011-01-07,-0.000880786683410406
"251",2011-01-10,-0.00610045669600368
"252",2011-01-11,-0.00134666275698692
"253",2011-01-12,0.0118261575698853
"254",2011-01-13,0.00307061336934566
"255",2011-01-14,0.00858843140304089
"256",2011-01-17,-0.000395281240344048
"257",2011-01-18,-0.00144247873686254
"258",2011-01-19,0.000867985188961029
"259",2011-01-20,0.000762097770348191
"260",2011-01-21,0.0013521071523428
"261",2011-01-24,0.00460956012830138
"262",2011-01-26,-0.00455003418028355
"263",2011-01-27,0.00547183491289616
"264",2011-01-28,0.00799723155796528
"265",2011-01-31,0.000555046717636287
"266",2011-02-01,0.00399661064147949
"267",2011-02-02,0.0136607168242335
"268",2011-02-03,0.00817695818841457
"269",2011-02-04,-0.00436682812869549
"270",2011-02-07,-0.000445735640823841
"271",2011-02-08,7.53486528992653e-06
"272",2011-02-09,0.00285341218113899
"273",2011-02-10,0.0020687528885901
"274",2011-02-11,-0.00410771835595369
"275",2011-02-14,-0.000675148330628872
"276",2011-02-15,-0.00601311586797237
"277",2011-02-16,-0.00350235123187304
"278",2011-02-17,0.000993505585938692
"279",2011-02-18,-0.00186337064951658
"280",2011-02-21,0.00177112361416221
"281",2011-02-22,-0.00500704720616341
"282",2011-02-23,0.00131932552903891
"283",2011-02-24,0.000958306016400456
"284",2011-02-25,0.000405107333790511
"285",2011-02-28,-0.000241081230342388
"286",2011-03-01,-0.00295290816575289
"287",2011-03-02,0.00377717427909374
"288",2011-03-03,0.00305181089788675
"289",2011-03-04,-0.00075792521238327
"290",2011-03-10,-0.0068726809695363
"291",2011-03-11,0.00706782983615994
"292",2011-03-14,-0.0072330292314291
"293",2011-03-15,-0.00068840803578496
"294",2011-03-16,-0.00282736076042056
"295",2011-03-17,0.00574742164462805
"296",2011-03-18,0.0107663674280047
"297",2011-03-21,-0.00230542896315455
"298",2011-03-22,-0.00121947843581438
"299",2011-03-23,0.00604193517938256
