"","date","SMB"
"144",2010-08-04,0.000973195303231478
"145",2010-08-05,-0.000442980555817485
"146",2010-08-06,0.00569199630990624
"147",2010-08-09,0.0053667388856411
"148",2010-08-10,0.00617409404367208
"149",2010-08-11,-0.00131914205849171
"150",2010-08-12,-0.000785372452810407
"151",2010-08-13,0.00542353466153145
"152",2010-08-16,-0.000640398357063532
"153",2010-08-17,0.0062637235969305
"154",2010-08-18,0.00654544308781624
"155",2010-08-19,0.00273561989888549
"156",2010-08-20,-0.00354550639167428
"157",2010-08-23,0.0107320565730333
"158",2010-08-24,0.00182575639337301
"159",2010-08-25,-0.00264364061877131
"160",2010-08-26,0.0141578819602728
"161",2010-08-27,-0.00828834436833858
"162",2010-08-30,0.0125962728634477
"163",2010-08-31,-0.00602937396615744
"164",2010-09-01,-0.01271235011518
"165",2010-09-02,0.00797190144658089
"166",2010-09-03,0.00132539425976574
"167",2010-09-06,-7.76088563725352e-05
"168",2010-09-08,-0.00233129062689841
"169",2010-09-09,0.00407898984849453
"170",2010-09-10,-0.00338727794587612
"171",2010-09-13,-0.00579940993338823
"172",2010-09-14,-0.000442526710685343
"173",2010-09-15,-0.0063028302974999
"174",2010-09-16,0.00498121278360486
"175",2010-09-17,0.0118294013664126
"176",2010-09-20,-0.00307580921798944
"177",2010-09-21,0.00183463678695261
"178",2010-09-22,-0.00471237068995833
"179",2010-09-23,-0.00261874636635184
"180",2010-09-24,0.00580079155042768
"181",2010-09-27,0.00206100568175316
"182",2010-09-28,-0.00831859745085239
"183",2010-09-29,-0.00344655872322619
"184",2010-09-30,0.00357168447226286
"185",2010-10-01,0.00941873714327812
"186",2010-10-04,-0.00478780688717961
"187",2010-10-05,0.00163610372692347
"188",2010-10-06,0.00558199640363455
"189",2010-10-07,0.00397890154272318
"190",2010-10-08,-0.000544470734894276
"191",2010-10-11,0.00704016955569386
"192",2010-10-13,0.0058837179094553
"193",2010-10-14,0.0052095833234489
"194",2010-10-15,-0.000782072776928544
"195",2010-10-18,0.0034760176204145
"196",2010-10-19,-0.00843978486955166
"197",2010-10-20,0.00636278558522463
"198",2010-10-21,0.00658329948782921
"199",2010-10-22,0.0128844641149044
"200",2010-10-25,-0.00844783522188663
"201",2010-10-26,-0.00490700826048851
"202",2010-10-27,0.00470674829557538
"203",2010-10-28,-0.00498935533687472
"204",2010-10-29,-0.000499049201607704
"205",2010-11-01,0.000169484876096249
"206",2010-11-03,0.00497716758400202
"207",2010-11-04,-0.000288684852421284
"208",2010-11-05,0.00386192672885954
"209",2010-11-08,-0.00770572479814291
"210",2010-11-09,-0.0117942551150918
"211",2010-11-10,-0.0237189494073391
"212",2010-11-11,0.0128131369128823
"213",2010-11-12,-0.0129804853349924
"214",2010-11-16,0.000147523358464241
"215",2010-11-17,0.00507527124136686
"216",2010-11-18,0.00168051477521658
"217",2010-11-19,0.000793170882388949
"218",2010-11-22,0.000606926158070564
"219",2010-11-23,0.000777516514062881
"220",2010-11-24,-0.00286608003079891
"221",2010-11-25,0.00717588094994426
"222",2010-11-26,0.00663639511913061
"223",2010-11-29,-0.00836169999092817
"224",2010-11-30,0.00936193577945232
"225",2010-12-01,-0.0123158544301987
"226",2010-12-02,0.00393290864303708
"227",2010-12-03,-0.00683564646169543
"228",2010-12-06,0.00506305694580078
"229",2010-12-07,0.00471589062362909
"230",2010-12-08,-0.00148042757064104
"231",2010-12-09,-0.00797983631491661
"232",2010-12-10,-0.00226096622645855
"233",2010-12-13,-0.00351002020761371
"234",2010-12-14,0.00707328226417303
"235",2010-12-15,-0.00482846982777119
"236",2010-12-16,-0.00869093369692564
"237",2010-12-17,0.00297594629228115
"238",2010-12-20,0.00470572803169489
"239",2010-12-21,-0.0113130155950785
"240",2010-12-22,-0.0136006781831384
"241",2010-12-23,0.011227373033762
"242",2010-12-27,0.0072605088353157
"243",2010-12-28,0.00182461715303361
"244",2010-12-29,0.000554586760699749
"245",2010-12-30,0.00621230993419886
"246",2011-01-03,-0.00652623828500509
"247",2011-01-04,-0.00545684387907386
"248",2011-01-05,-0.0127786323428154
"249",2011-01-06,0.00410131877288222
"250",2011-01-07,0.000620213337242603
"251",2011-01-10,-0.00081390276318416
"252",2011-01-11,-0.00439206697046757
"253",2011-01-12,-0.00521582318469882
"254",2011-01-13,0.00061817467212677
"255",2011-01-14,0.0039561977609992
"256",2011-01-17,0.0033503717277199
"257",2011-01-18,0.00375495757907629
"258",2011-01-19,0.00336738023906946
"259",2011-01-20,0.00449422188103199
"260",2011-01-21,0.00473229493945837
"261",2011-01-24,-0.00122620025649667
"262",2011-01-26,-0.00677978992462158
"263",2011-01-27,-0.00825558789074421
"264",2011-01-28,-0.00392952933907509
"265",2011-01-31,0.00219403486698866
"266",2011-02-01,0.00252269860357046
"267",2011-02-02,0.0131929144263268
"268",2011-02-03,-0.0153155419975519
"269",2011-02-04,0.00493792071938515
"270",2011-02-07,-0.01134536229074
"271",2011-02-08,0.00478602107614279
"272",2011-02-09,0.00617284886538982
"273",2011-02-10,-0.00609182566404343
"274",2011-02-11,-0.0116888321936131
"275",2011-02-14,0.00318090198561549
"276",2011-02-15,0.000770248007029295
"277",2011-02-16,-0.00819264259189367
"278",2011-02-17,-0.00478725135326385
"279",2011-02-18,-0.000920546241104603
"280",2011-02-21,-0.00120255816727877
"281",2011-02-22,-0.00642890855669975
"282",2011-02-23,-0.00504993554204702
"283",2011-02-24,-0.000167420832440257
"284",2011-02-25,0.00252122944220901
"285",2011-02-28,0.00255814474076033
"286",2011-03-01,0.00386257423087955
"287",2011-03-02,-0.00877298042178154
"288",2011-03-03,-0.0023908382281661
"289",2011-03-04,-0.00612133461982012
"290",2011-03-10,-0.00454449653625488
"291",2011-03-11,0.00107743684202433
"292",2011-03-14,-0.00811430439352989
"293",2011-03-15,-0.00728677632287145
"294",2011-03-16,0.0119022484868765
"295",2011-03-17,0.00404910696670413
"296",2011-03-18,-0.00711664743721485
"297",2011-03-21,-0.00498069077730179
"298",2011-03-22,-0.00329742208123207
"299",2011-03-23,-0.000996129820123315
"300",2011-03-24,-0.00391572900116444
"301",2011-03-25,-0.00449557974934578
"302",2011-03-28,0.0096048079431057
"303",2011-03-29,-0.000897498801350594
