"","BBAS3","BBDC3","BBDC4","BOVA11","BRAP4","BRFS3","BRKM5","BRML3","BTOW3","CCRO3","CESP6","CIEL3","CMIG4","CPFE3","CPLE6","CSAN3","CSMG3","CSNA3","CYRE3","ELET6","EMBR3","FIBR3","GGBR4","GOAU4","HGTX3","HYPE3","ITUB4","LAME4","LIGT3","LREN3","MULT3","NATU3","PETR3","PETR4","PSSA3","RENT3","SANB11","SBSP3","TRPL4","VALE3","VALE5"
"2015-11-19",17.458948486,21.6544494872,19.304438166,46.7,6.588530704,54.71119996,23.8351314054,10.3153846257,14.535492955,13.36586335,15.3243365529,30.7647078619,6.441665505,16.1776906132,29.116160272,24.24825624,15.86458896,5.86,8.2313494055,11.08,28.9541723405,49.6284262893,5.813282584,2.05,15.263524146,21.1146123732,24.9199616736,15.3924659225,11.9129229702,19.2675341271,44.124764805,23.63057832,9.51,7.84,32.396690772,27.4467854685,13.9336837409,19.0407931044,43.918220955,14.5544842464,12.0602023232
"2015-11-23",17.309806374,21.5292310052,19.1146936883,46.46,6.261088666,55.129511055,23.124306422,10.3461538565,14.635737734,13.1280366,14.8029035511,31.1565109867,6.4860295925,16.3542815356,29.4513792225,24.3135400068,15.768439936,5.73,8.0560070513,10.92,29.301821065,50.0610985274,5.723694325,1.88,14.7747224664,21.7305354324,24.9114623688,15.71503775,12.291111001,19.3847213595,43.9988047825,23.925960549,9.85,8.08,32.917690185,28.020416479,13.8109200075,20.1008164458,43.2476416673,14.16676233,11.7522399904
"2015-11-24",17.49871725,21.621057892,18.9826975299,46.79,6.30077861,54.49718033,23.0253307914,10.384615395,14.535492955,13.30878493,14.3297513828,30.936121729,6.5392664975,16.3935239628,29.0108057447,24.434781288,15.38384384,6.03,7.9293709066,11.17,29.3912164513,50.079510112,6.101955863,1.93,14.7009410808,22.0288731642,24.945459588,15.51653201,11.8034474876,19.3944869622,43.67906011,23.5124254284,10.45,8.5,33.580780347,27.670404337,13.767075817,19.7342663184,43.0304117572,14.3854772572,11.9509253664
"2015-11-25",16.36976775,20.702789024,18.0587244211,45.41,5.993181544,55.985589575,22.8723684532,10.230769241,14.9765699826,12.85215757,13.51863338,30.2994416512,6.35293733,16.0010996908,29.020383429,23.408893524,16.1338062272,6.1,7.7540285524,10.97,29.1627615752,51.55243688,6.221406875,1.98,14.3689248456,21.8845161972,23.7215596968,15.4255502125,11.5247826228,18.5644107327,43.078327695,22.7050473358,9.66,7.9,32.6903449866,27.164831243,13.3549404263,18.8129376198,42.2559399038,13.9778721656,11.623094496
"2015-11-26",16.7931238125,21.203662952,18.4547128963,45.65,5.9534916,55.48945316,22.809383961,10.3153846257,15.136961629,12.67140924,13.51863338,30.7973581223,6.4860295925,16.2071224336,29.0970049034,23.6980073484,16.10496152,6.02,7.9001471809,10.84,29.1528287545,52.2704886794,6.07209311,2,14.29514346,21.990377973,24.0700311936,15.533074155,11.693972005,18.359333076,43.2236661825,22.9708913419,9.7,7.92,32.775599436,27.2231666,13.6004678931,19.070513385,43.279140648,14.1071128044,11.6827001088
"2015-11-27",16.2662807125,20.410612566,17.7782325845,44.59,5.50697973,54.18587905,23.0703197144,10.153846164,14.7560314688,12.52871319,13.6634758805,30.0872149586,6.17548098,15.598864812,27.966838156,23.4648510384,15.9895826912,5.88,7.79299352,10.77,29.0435677268,52.5926914099,6.002413353,1.98,14.018463264,21.9326351862,23.4325833336,15.05335195,11.0271667928,17.8222249275,43.0105030675,22.1142828778,9.33,7.6,32.20723644,26.737038625,12.8288101403,18.5355483342,42.255647457,13.222311508,11.0071698304
"2015-11-30",15.3254894625,20.0516529176,17.4234929088,43.7,5.278762552,53.54382016,23.5921912212,9.8615384714,14.7961293804,12.18624267,12.9972003782,28.6587660661,5.85605955,15.4418951032,27.487953941,22.476268284,15.720365424,5.5,7.1987777641,10.38,30.195774928,52.6847493329,6.07209311,1.98,13.9170138588,21.557307072,23.6195680392,14.25932899,10.748501928,17.089804725,41.27613045,20.8539853674,9.41,7.67,30.8242198164,25.8328405915,12.977880388,18.7435902984,42.7820153838,13.0930708692,10.5601277344
"2015-12-01",15.3254894625,20.1351319056,17.32449579,43.53,5.30853001,54.76956895,23.0973130682,10.0076923177,14.735982513,12.53822626,13.3641347128,28.3649137225,5.50114685,15.4615163168,26.8079383557,23.08247469,15.7299803264,5.14,7.3156726669,10.23,29.5302759411,51.3314999064,5.892916592,1.92,13.8340098,21.8075258148,23.8024015452,14.4330215125,10.300647681,17.089804725,42.1190936775,21.1789058193,9.24,7.49,32.965053768,24.69530113,12.890192007,18.426573972,41.817007518,12.7649984784,10.3018367456
"2015-12-02",15.447792325,20.207977664,17.3154127779,43.46,5.387909898,54.69174363,23.0973130682,10.0384615485,15.5780386566,12.58579161,13.2386045457,28.2506378111,5.6786032,15.0298496176,26.1566558233,23.1197796996,15.3742289376,4.98,7.6663573753,10.5,29.7984621,49.7789775126,5.892916592,1.86,14.202916728,22.13473494,23.045554908,14.72250905,10.2707907312,16.5819933846,42.5260414425,21.5333644941,9.47,7.52,32.8419084522,24.909197439,13.0392622547,18.624709176,41.91448306,12.8644143544,10.3217052832
"2015-12-03",16.74608425,20.951470848,18.0750780023,44.97,5.427599842,55.207336375,23.4482266676,10.2076923179,16.3499234549,12.96631441,12.9778880448,29.793362615,5.6786032,15.4320844964,26.242854982,23.7073336008,15.3646140352,5.03,7.6760986172,10.71,29.8878574863,49.818281877,5.992459102,1.9,14.2674754404,22.423448874,24.5082248136,15.433821285,10.350409264,17.5487880519,44.628604895,22.64597089,9.8,7.98,33.6186712134,25.2786547,13.591699055,19.1398607064,42.499336312,12.7948232412,10.2024940576
