;BBAS3;BBDC3;BBDC4;BOVA11;BRAP4;BRFS3;BRKM5;BRML3;BTOW3;CCRO3;CESP6;CIEL3;CMIG4;CPFE3;CPLE6;CSAN3;CSMG3;CSNA3;CYRE3;ELET6;EMBR3;FIBR3;GGBR4;GOAU4;HGTX3;HYPE3;ITUB4;LAME4;LIGT3;LREN3;MULT3;NATU3;PETR3;PETR4;PSSA3;RENT3;SANB11;SBSP3;TRPL4;VALE3;VALE5
16/02/12;0.000424579;0.000423595;0.000224690;0.000088060;0.000434977;0.000322348;0.000413207;0.000763604;0.000630089;0.000804805;0.000198897;0.000575323;0.000307772;0.000229790;0.000174466;0.000263480;0.000326031;0.000323494;0.000609971;0.000317635;0.000258901;0.000478645;0.000619439;0.000701230;0.000521613;0.001080979;0.000223813;0.000421531;0.000200364;0.000610342;0.000317642;0.000297874;0.001980761;0.000557418;0.000377476;0.000602970;0.000634090;0.000177543;0.000407616;0.000258250;0.000274979
17/02/12;0.000282859;0.000152771;0.000198728;0.000078358;0.000249214;0.000158519;0.000417646;0.000673352;0.000447373;0.000450109;0.000348162;0.000469863;0.000227689;0.000185624;0.000170053;0.000234588;0.000783211;0.000334287;0.000424430;0.000126579;0.000272127;0.000328840;0.000289531;0.000454892;0.000409404;0.000972720;0.000140063;0.000481801;0.000100425;0.000766080;0.000527580;0.000305290;0.000280854;0.000255586;0.000339560;0.001352715;0.000475804;0.000532114;0.000538440;0.000177645;0.000164069
23/02/12;0.000175381;0.000251864;0.000126934;0.000094690;0.000311137;0.000259011;0.000447073;0.000368620;0.000498060;0.000399146;0.000439065;0.000356263;0.000203705;0.000097909;0.000235338;0.000224486;0.000192988;0.000285217;0.000469233;0.000338259;0.000249732;0.000454386;0.000267269;0.000449782;0.000326614;0.000594022;0.000135769;0.000268478;0.000205116;0.000454662;0.000231493;0.000376344;0.000191236;0.000180015;0.000539089;0.000803494;0.000245455;0.000230948;0.000211143;0.000191269;0.000131224
24/02/12;0.000144300;0.000112066;0.000066521;0.000056183;0.000144969;0.000362229;0.000514023;0.000194730;0.000512467;0.000708862;0.000303695;0.000182611;0.000170858;0.000161614;0.000105952;0.000226523;0.000142265;0.000140059;0.000344365;0.000221008;0.000198522;0.000409066;0.000137727;0.000180793;0.000220109;0.000590197;0.000100071;0.000248629;0.000111259;0.000396988;0.000701628;0.000255966;0.000186701;0.000112426;0.000112182;0.000325843;0.000294479;0.000194504;0.000112204;0.000096467;0.000079154
27/02/12;0.000185835;0.000151290;0.000126989;0.000218692;0.000304398;0.000250560;0.000587617;0.000667231;0.000746155;0.000582362;0.000862538;0.000289467;0.000180613;0.000073325;0.000129241;0.000302096;0.000336702;0.000266785;0.000779290;0.000356752;0.000212081;0.000519915;0.000233699;0.000367780;0.000134372;0.001003899;0.000124675;0.000307383;0.000146555;0.000374965;0.000322457;0.000335623;0.000386207;0.000332656;0.000378362;0.000331682;0.000264439;0.000165511;0.000130654;0.000145539;0.000096324
28/02/12;0.000220619;0.000318434;0.000128403;0.000065662;0.000179015;0.000112717;0.000629971;0.001042220;0.000426644;0.000292146;0.000387881;0.000185520;0.000369507;0.000118268;0.000216359;0.000506999;0.000334773;0.000207099;0.000366817;0.000237184;0.000192890;0.000498696;0.000186310;0.000341054;0.000183511;0.000779683;0.000150302;0.000273964;0.000188635;0.000548707;0.000452477;0.000337722;0.000115484;0.000128251;0.000799755;0.000594778;0.000287298;0.000326216;0.000124646;0.000138727;0.000132116
29/02/12;0.000255250;0.000281361;0.000202291;0.000151379;0.000210016;0.000449963;0.000631943;0.000523206;0.000335335;0.000553263;0.000321015;0.000808880;0.000179455;0.000143002;0.000206227;0.000327704;0.000210738;0.000343836;0.000641357;0.000169940;0.000458985;0.000655368;0.000555368;0.000659126;0.000386854;0.001011917;0.000149938;0.000247949;0.000392426;0.000733493;0.000429802;0.000302711;0.000220140;0.000195190;0.000586538;0.000616266;0.000360377;0.000312915;0.000177616;0.000182501;0.000129668
01/03/12;0.000169508;0.000147186;0.000100257;0.000059161;0.000152783;0.000106091;0.000558240;0.000393772;0.001308198;0.000502576;0.000441081;0.000258422;0.000206433;0.000193527;0.000165918;0.000184835;0.000519880;0.000247833;0.000439703;0.000215723;0.000351968;0.000538337;0.000183514;0.000200991;0.000473745;0.000516070;0.000112836;0.000505306;0.000197581;0.000461428;0.000207037;0.000231844;0.000155495;0.000103440;0.000541072;0.000389762;0.000201635;0.000136429;0.000337361;0.000172158;0.000121535
02/03/12;0.000137201;0.000227951;0.000148625;0.000055077;0.000102721;0.000237176;0.000468051;0.000432264;0.000394754;0.000516093;0.000243611;0.000280369;0.000340260;0.000092670;0.000407374;0.000503221;0.000656794;0.000195002;0.000398880;0.000106648;0.000234730;0.000566574;0.000183039;0.000179685;0.000445865;0.000552097;0.000133339;0.000646108;0.000179938;0.000134327;0.000210859;0.000249775;0.000195441;0.000141526;0.000847492;0.000214544;0.000454970;0.000233473;0.000365766;0.000124747;0.000109777
05/03/12;0.000153219;0.000192921;0.000157921;0.000069889;0.000142549;0.000157318;0.000886123;0.000566099;0.000363209;0.000438536;0.000428076;0.000214669;0.000264625;0.000124528;0.000360887;0.000460364;0.000556879;0.000349096;0.000550791;0.000231521;0.000249976;0.000590634;0.000218385;0.000303529;0.000367275;0.001139612;0.000151496;0.000282844;0.000078731;0.000258779;0.000410657;0.000294421;0.000204547;0.000173474;0.000279251;0.000397195;0.000478192;0.000182536;0.000356057;0.000142594;0.000108072
06/03/12;0.000202201;0.000246483;0.000101546;0.000096925;0.000484385;0.000203819;0.000550448;0.000369544;0.000314379;0.000856208;0.000458512;0.000230644;0.000232601;0.000269098;0.000171056;0.000171737;0.000304844;0.000271019;0.000697967;0.000266263;0.000340333;0.000302225;0.000210087;0.000453220;0.000298418;0.000617134;0.000125624;0.000431534;0.000202957;0.000354748;0.000484526;0.000390852;0.000290942;0.000179068;0.000401288;0.000225827;0.000228274;0.000265623;0.000358484;0.000327716;0.000198009
07/03/12;0.000191863;0.000151018;0.000123714;0.000056171;0.000404322;0.000176741;0.000514188;0.000543518;0.000311088;0.000533116;0.000409588;0.000535379;0.000222768;0.000072459;0.000205968;0.000281700;0.000728195;0.000332326;0.000662428;0.000160111;0.000203349;0.000421443;0.000252184;0.000441304;0.000347592;0.000659776;0.000094384;0.000328611;0.000246649;0.000268054;0.000530800;0.000221401;0.000186519;0.000177530;0.000651783;0.000295393;0.000208765;0.000305585;0.000249093;0.000390770;0.000406149
08/03/12;0.000217792;0.000463898;0.000075399;0.000087986;0.000293717;0.000166219;0.000252687;0.000435400;0.000447725;0.000609011;0.000827647;0.000339603;0.000204901;0.000124422;0.000241525;0.000346839;0.000289824;0.000287423;0.000466068;0.000172201;0.000138712;0.000548097;0.000252645;0.000383371;0.000362360;0.000582267;0.000137929;0.000211828;0.000205448;0.000193898;0.001654273;0.000236618;0.000302278;0.000210771;0.000255822;0.000810757;0.000152773;0.001024133;0.000363439;0.000231676;0.000207372
09/03/12;0.000157793;0.000246211;0.000123627;0.000097560;0.000187913;0.000367280;0.000270682;0.000150267;0.000646734;0.000260320;0.000384200;0.000141844;0.000230089;0.000202732;0.000401994;0.000516724;0.000138163;0.000257476;0.000457767;0.000108667;0.000267219;0.000413559;0.000180646;0.000194538;0.000308956;0.000551256;0.000121705;0.000433252;0.000330658;0.000206231;0.000878428;0.000171177;0.000212268;0.000198883;0.000349410;0.000543497;0.000231084;0.000204521;0.000269280;0.000229481;0.000174613
12/03/12;0.000290291;0.000175024;0.000122930;0.000091254;0.000227355;0.000393550;0.000481075;0.000344074;0.000605316;0.000639057;0.000468105;0.000480025;0.000146222;0.000187969;0.000182643;0.000455523;0.000213307;0.000324453;0.000894584;0.000187463;0.000286651;0.000372466;0.000335046;0.000369082;0.000687230;0.000789972;0.000114067;0.000322621;0.000240613;0.000167269;0.000771820;0.000364144;0.000257219;0.000195263;0.000206399;0.000582661;0.000216520;0.000262191;0.000438388;0.000252619;0.000145541
13/03/12;0.000131403;0.000283866;0.000127940;0.000088916;0.000373713;0.000174765;0.000268114;0.000406039;0.000567285;0.000716453;0.000178987;0.000142373;0.000258972;0.000202786;0.000354434;0.000363707;0.000308004;0.000210421;0.000498349;0.000218731;0.000207653;0.000326661;0.000249762;0.000307973;0.000339704;0.000615098;0.000145186;0.000508391;0.000299446;0.000498562;0.000508140;0.000290002;0.000208080;0.000238771;0.000331555;0.001420393;0.000273712;0.000388152;0.000265597;0.000263147;0.000221992
14/03/12;0.000374288;0.000186107;0.000165279;0.000129301;0.000392537;0.000246021;0.000461804;0.000261540;0.000718553;0.000524663;0.000369862;0.000208424;0.000243617;0.000209136;0.000240419;0.000347134;0.000085870;0.000357020;0.000769725;0.000395800;0.000278963;0.000462432;0.000358903;0.000362521;0.000413120;0.001084418;0.000164008;0.000378213;0.000190658;0.000671648;0.000473798;0.000144749;0.000490201;0.000512495;0.000873382;0.000722788;0.000257406;0.000384637;0.000242406;0.000471293;0.000384025
15/03/12;0.000246184;0.000233473;0.000183862;0.000104143;0.000406273;0.000243649;0.000434955;0.000307439;0.000577522;0.000621780;0.000561206;0.000211034;0.000343546;0.000310141;0.000322811;0.000524083;0.000279579;0.000600037;0.000406749;0.000466327;0.000263492;0.000666529;0.000523829;0.000608941;0.000339436;0.001058080;0.000157719;0.000226733;0.000170909;0.000554167;0.000296866;0.000522787;0.000494223;0.000496932;0.000413748;0.000405976;0.000229683;0.000196865;0.000485200;0.000367758;0.000193850
16/03/12;0.000103377;0.000193909;0.000090509;0.000104035;0.000290241;0.000441871;0.000495227;0.000458351;0.000332238;0.000406110;0.000559236;0.000065544;0.000269240;0.000157654;0.000385984;0.000147333;0.000317697;0.000167224;0.000429886;0.000276308;0.000237732;0.000402538;0.000176353;0.000247694;0.000376428;0.000582929;0.000114506;0.000555268;0.000231232;0.000425919;0.000349997;0.000436223;0.000493528;0.000415569;0.000424112;0.000746651;0.000291589;0.000225853;0.000191317;0.000173882;0.000140167
19/03/12;0.000190259;0.000099148;0.000076635;0.000062987;0.000482078;0.000239458;0.000399897;0.000227512;0.000290340;0.000417159;0.000397345;0.000053034;0.000269331;0.000251427;0.000299723;0.000323970;0.000287326;0.000176244;0.000835561;0.000166105;0.000138048;0.000306100;0.000198567;0.000333269;0.000406431;0.000596175;0.000080858;0.000272841;0.000151826;0.000254707;0.000183322;0.000235853;0.000312226;0.000249569;0.000376411;0.000312733;0.000160169;0.000202631;0.000252873;0.000168316;0.000120036
20/03/12;0.000087875;0.000098334;0.000065432;0.000054323;0.000224971;0.000171362;0.000358499;0.000723988;0.000486573;0.000125289;0.000249369;0.000114632;0.000179292;0.000227782;0.000336731;0.000103128;0.000241198;0.000206023;0.000584512;0.000116080;0.000154934;0.000435986;0.000178284;0.000248702;0.000540681;0.000574693;0.000094778;0.000158742;0.000322657;0.000216771;0.000563112;0.000113976;0.000144090;0.000129567;0.000438683;0.000346254;0.000200760;0.000177440;0.000223347;0.000250607;0.000157910
21/03/12;0.000198783;0.000131019;0.000064452;0.000067028;0.000307643;0.000223445;0.000216736;0.000395170;0.000243087;0.000369962;0.000405669;0.000104243;0.000189075;0.000253001;0.000460240;0.000480469;0.000396119;0.000271688;0.000487620;0.000303243;0.001029974;0.000233528;0.000300826;0.000294281;0.000214175;0.000451619;0.000107138;0.000298705;0.000205673;0.000490225;0.000328590;0.000279717;0.000137561;0.000103130;0.000368635;0.000221740;0.000271151;0.000321782;0.000329083;0.000160045;0.000100761
22/03/12;0.000246889;0.000548048;0.000126632;0.000053931;0.000181414;0.000271368;0.000342123;0.000199847;0.000543079;0.000433947;0.000323781;0.000120101;0.000189270;0.000102319;0.000261470;0.000360262;0.000483564;0.000201221;0.000619553;0.000265807;0.000291752;0.000262350;0.000173007;0.000206314;0.000366558;0.000439912;0.000100610;0.000339907;0.000229412;0.000346049;0.000322795;0.000387514;0.000122049;0.000075808;0.000330675;0.000199933;0.000193878;0.000247197;0.000240377;0.000136049;0.000112453
23/03/12;0.000260671;0.000195417;0.000157628;0.000095986;0.000218844;0.000451559;0.000448217;0.000481704;0.000323227;0.000294541;0.000181950;0.000045097;0.000216064;0.000166388;0.000252542;0.000176509;0.000390962;0.000399994;0.000742439;0.000282751;0.000181538;0.000279609;0.000382786;0.000358895;0.000317042;0.000650274;0.000135022;0.000403195;0.001348415;0.000264655;0.000391594;0.000148928;0.000199343;0.000134463;0.000300059;0.000287529;0.000206192;0.000223200;0.000233108;0.000127390;0.000080111
26/03/12;0.000182232;0.000117585;0.000074255;0.000032585;0.000121284;0.000303451;0.000311175;0.000653382;0.000240244;0.000418207;0.000226693;0.000136317;0.000233606;0.000108710;0.000135685;0.000190512;0.000210434;0.000178520;0.000420072;0.000273420;0.000214847;0.000178047;0.000223530;0.000351894;0.000469673;0.000424883;0.000082446;0.000306973;0.000153757;0.000233084;0.000247593;0.000319614;0.000095196;0.000084972;0.000332337;0.000356743;0.000126532;0.000259580;0.000186804;0.000111470;0.000076697
27/03/12;0.000204503;0.000168537;0.000160662;0.000077882;0.000216673;0.000220980;0.000351845;0.000689462;0.001035697;0.000606729;0.000450839;0.000075346;0.000332225;0.000172961;0.000302613;0.000238095;0.000180358;0.000432833;0.000858836;0.000171610;0.000236391;0.000194373;0.000289599;0.000355530;0.000281559;0.000478197;0.000172075;0.000361369;0.000181813;0.000297396;0.000109892;0.000286762;0.000163015;0.000095912;0.000290423;0.000633710;0.000142114;0.000232700;0.000307429;0.000114283;0.000081648
28/03/12;0.000168781;0.000175932;0.000168136;0.000097397;0.000272623;0.000244631;0.000494864;0.000678941;0.000838416;0.000683984;0.000332844;0.000176120;0.000441761;0.000179146;0.000199550;0.000201624;0.000204645;0.000482652;0.000365376;0.000265586;0.000661994;0.000610989;0.000341762;0.000492417;0.000280881;0.000971572;0.000176834;0.000455863;0.000350601;0.000268205;0.000259967;0.000405597;0.000218437;0.000152814;0.000252246;0.000283812;0.000223588;0.000135055;0.000411695;0.000199480;0.000114661
29/03/12;0.000243999;0.000282577;0.000123600;0.000077190;0.000321179;0.000144492;0.000429233;0.000329416;0.000786267;0.000288807;0.000720846;0.000145553;0.000257977;0.000221134;0.000321505;0.000456906;0.000545664;0.000396994;0.000538292;0.000118437;0.000365632;0.000407481;0.000355347;0.000389256;0.000409691;0.000643013;0.000145635;0.000362536;0.000160512;0.000312261;0.001510410;0.000304863;0.000174245;0.000177810;0.000343515;0.000353340;0.000540309;0.000232330;0.000294644;0.000168601;0.000156637
30/03/12;0.000282550;0.000308551;0.000148397;0.000086709;0.000220931;0.000327979;0.000487225;0.000658267;0.001486978;0.000584562;0.000404489;0.000305240;0.000209643;0.000211104;0.000347843;0.000783698;0.000418862;0.000296836;0.000732965;0.000120842;0.000321711;0.000422763;0.000400291;0.000487611;0.000883604;0.000495984;0.000300714;0.000512410;0.000366304;0.000362830;0.000794169;0.000306297;0.000183853;0.000152590;0.000757602;0.000544713;0.000325677;0.000299624;0.000249400;0.000115541;0.000114061
02/04/12;0.000434600;0.000170117;0.000179604;0.000098694;0.000201001;0.000452584;0.000611495;0.000606936;0.000997006;0.000782132;0.000343886;0.000263258;0.000183419;0.000300742;0.000183833;0.000269885;0.000248151;0.000346939;0.000785221;0.000224685;0.000570432;0.000474268;0.000259665;0.000355703;0.000419575;0.001017806;0.000192741;0.000427041;0.000181368;0.000212943;0.000348041;0.000275828;0.000287183;0.000210419;0.000768135;0.000870305;0.000606301;0.000351348;0.000285543;0.000198790;0.000147555
03/04/12;0.000273356;0.000158917;0.000141713;0.000111763;0.000208234;0.000095846;0.000622683;0.000603984;0.000575599;0.000487468;0.000343456;0.000431013;0.000456003;0.000144755;0.000302821;0.000254721;0.000446801;0.000291396;0.000909419;0.000309720;0.000471044;0.000410729;0.000300663;0.000418686;0.000385802;0.001170304;0.000187860;0.000364897;0.000154894;0.000275064;0.000152169;0.000219181;0.000217563;0.000190465;0.000324011;0.000351919;0.000326493;0.000588035;0.000445856;0.000201124;0.000153155
04/04/12;0.000702004;0.000211852;0.000151232;0.000071657;0.000215164;0.000202562;0.000475843;0.000957361;0.000760269;0.000526891;0.000480236;0.000208419;0.000216823;0.000256786;0.000212718;0.000226016;0.000473256;0.000253281;0.001063021;0.000210391;0.001661840;0.000526426;0.000317475;0.000430328;0.000210454;0.000487081;0.000146557;0.000488591;0.000324781;0.000386563;0.000244499;0.000375342;0.000246656;0.000207109;0.000434217;0.000781036;0.000289436;0.000542197;0.000469595;0.000102713;0.000086004
05/04/12;0.001191944;0.000372270;0.000335644;0.000105570;0.000258253;0.000160282;0.000326455;0.000293943;0.000823517;0.000670700;0.000207429;0.000463175;0.000433357;0.000195490;0.000274932;0.000197090;0.000598168;0.000473438;0.001076270;0.000316665;0.000375808;0.000710898;0.000412665;0.000535603;0.000181689;0.000846212;0.000333407;0.000320056;0.000257299;0.000367566;0.000243268;0.000186019;0.000277748;0.000292961;0.000338003;0.000470129;0.000376311;0.000314962;0.000848894;0.000264163;0.000260129
09/04/12;0.000234106;0.000093862;0.000066466;0.000066116;0.000299754;0.000252824;0.000200172;0.000491775;0.000532062;0.000686679;0.000336765;0.000331243;0.000220442;0.000159959;0.000381346;0.000195155;0.000437074;0.000172595;0.000711928;0.000257473;0.000830693;0.000593099;0.000215387;0.000257743;0.000275345;0.000406448;0.000075999;0.000263704;0.000197548;0.000145206;0.000228003;0.000134761;0.000185331;0.000156785;0.000170838;0.000560088;0.000139286;0.000276819;0.000659836;0.000168548;0.000154494
10/04/12;0.000584029;0.000538930;0.000435029;0.000127441;0.000385181;0.000133345;0.000499559;0.000296627;0.000490929;0.000646435;0.000361181;0.000319032;0.000226541;0.000115161;0.000266824;0.000438477;0.000562064;0.000378491;0.000736037;0.000231495;0.000463133;0.000276179;0.000344279;0.000454132;0.001117750;0.000803017;0.000603262;0.000611556;0.000271714;0.000722639;0.000145428;0.000529396;0.000315984;0.000237232;0.000328773;0.000396509;0.000603738;0.000483146;0.000517191;0.000205363;0.000179273
11/04/12;0.000298409;0.000131527;0.000149208;0.000088554;0.000448482;0.000170131;0.000301202;0.000715162;0.000410420;0.000688208;0.000405150;0.000140297;0.000157565;0.000147336;0.000385726;0.000216977;0.000524712;0.000183691;0.001095566;0.000303614;0.000541240;0.000517660;0.000281356;0.000650822;0.000792404;0.000755348;0.000189542;0.000332576;0.000345316;0.000526390;0.000273628;0.000603972;0.000173962;0.000141857;0.000197099;0.000776122;0.000648753;0.000432886;0.000340340;0.000148270;0.000111359
12/04/12;0.000186050;0.000189030;0.000209458;0.000110105;0.000369116;0.000393985;0.000462349;0.000669431;0.000341288;0.000859288;0.000861964;0.000324747;0.000381347;0.000227217;0.000211080;0.001188343;0.000256139;0.000527730;0.001028112;0.000232821;0.000377724;0.000830525;0.000543215;0.000600135;0.000568458;0.000620897;0.000283648;0.000755744;0.001016633;0.000352067;0.000185523;0.000529664;0.000258250;0.000241737;0.000218365;0.000421392;0.000508668;0.000537742;0.000450529;0.000283626;0.000242026
13/04/12;0.000409902;0.000423137;0.000157118;0.000124128;0.000282499;0.000244223;0.000452641;0.000625076;0.000349334;0.000607191;0.000530379;0.000246098;0.000209760;0.000401301;0.000134558;0.000310706;0.000143579;0.000373077;0.000696651;0.000367516;0.000305668;0.000546430;0.000355055;0.000477675;0.000387025;0.001382864;0.000283505;0.000392640;0.000547868;0.000219473;0.000271001;0.000405170;0.000233395;0.000203644;0.000360918;0.000485380;0.000651778;0.000200461;0.000236584;0.000238010;0.000230623
16/04/12;0.000605074;0.000291971;0.000226212;0.000180600;0.000518703;0.000168446;0.000623481;0.000704844;0.000467600;0.001006348;0.000521659;0.000881363;0.000412208;0.000370040;0.000297838;0.000260680;0.000289299;0.000552863;0.000726780;0.000369395;0.000319083;0.000646275;0.000516907;0.000569068;0.000834137;0.000984015;0.000276410;0.000779073;0.000413794;0.000561871;0.000370808;0.000406522;0.000305082;0.000274438;0.000818923;0.001241038;0.000599318;0.000327971;0.000310238;0.000282176;0.000271726
17/04/12;0.000294507;0.000276969;0.000220584;0.000090412;0.000278803;0.000214874;0.000493376;0.000414847;0.000574082;0.000367648;0.000130420;0.000872225;0.000333748;0.000265523;0.000148366;0.000228646;0.000666948;0.000375179;0.000479928;0.000566040;0.000238708;0.000938314;0.000300877;0.000346317;0.000796680;0.000777956;0.000247199;0.000492436;0.000190754;0.000299041;0.000328734;0.000292942;0.000252082;0.000214353;0.000443714;0.000521373;0.000664352;0.000552135;0.000279163;0.000200023;0.000199049
18/04/12;0.000304220;0.000256783;0.000284797;0.000124677;0.000470443;0.000396483;0.000800395;0.000757796;0.000473488;0.000810750;0.000171142;0.000509200;0.000237663;0.000364838;0.000275836;0.000322150;0.000337609;0.000624754;0.001081791;0.000404574;0.000349201;0.000414724;0.000486335;0.000606433;0.000429560;0.000487976;0.000446198;0.000423210;0.000443666;0.000375884;0.000349780;0.000412609;0.000258409;0.000261397;0.000354618;0.000391474;0.000454082;0.000458622;0.000218141;0.000370186;0.000369587
19/04/12;0.000402943;0.000426003;0.000222767;0.000206219;0.000364035;0.000181707;0.000604616;0.000571370;0.001465044;0.000506793;0.000302381;0.000303482;0.000247022;0.000224223;0.000302178;0.000375581;0.000748783;0.000339920;0.000799440;0.000301589;0.000541882;0.000318886;0.000372398;0.000530370;0.000513760;0.000670273;0.000272069;0.000402180;0.000561897;0.000418195;0.000238293;0.000347832;0.000317215;0.000200630;0.000283734;0.000883821;0.000385626;0.000225128;0.000201696;0.000227886;0.000174226
20/04/12;0.000253743;0.000250350;0.000225555;0.000074178;0.000227223;0.000286403;0.000371946;0.000742086;0.000832885;0.000288754;0.000430331;0.000233921;0.000191577;0.000120702;0.000311325;0.000382696;0.000576666;0.000190639;0.000787498;0.000249851;0.000523345;0.000499377;0.000244403;0.000435170;0.000445176;0.000315008;0.000259311;0.000284865;0.000394551;0.000390513;0.000142589;0.000185745;0.000161785;0.000111890;0.000309970;0.000862743;0.000342257;0.000409261;0.000293126;0.000149354;0.000106543
23/04/12;0.000220536;0.000313125;0.000127406;0.000091273;0.000213752;0.000382423;0.000622169;0.000447287;0.000448207;0.000497865;0.000418193;0.001152065;0.000226983;0.000075679;0.000162245;0.000630403;0.000271441;0.000248552;0.000339972;0.000206130;0.000711311;0.000736264;0.000292439;0.000429233;0.000405094;0.000554345;0.000221371;0.000309940;0.000425662;0.000181780;0.000322817;0.000220147;0.000217777;0.000126634;0.000293012;0.001093967;0.000393939;0.000512458;0.000360149;0.000166226;0.000126699
24/04/12;0.000336740;0.000251668;0.000191492;0.000114684;0.000320270;0.000611565;0.000541716;0.000416983;0.000713316;0.000429534;0.000695078;0.000286393;0.000159441;0.000157529;0.000211423;0.000727066;0.000218727;0.000261257;0.000531980;0.000276437;0.000391100;0.000537846;0.000476488;0.000576781;0.000446124;0.000737592;0.000326961;0.000413379;0.000421516;0.000383358;0.000335711;0.000246221;0.000194073;0.000119635;0.000167704;0.000330704;0.000469949;0.000255755;0.000221750;0.000269475;0.000149780
25/04/12;0.000429368;0.000425932;0.000527280;0.000090577;0.000291328;0.000331338;0.000423559;0.000593274;0.001379066;0.000491548;0.000565314;0.000356285;0.000281505;0.000453876;0.000211404;0.000225106;0.000404294;0.000401419;0.000712598;0.000475441;0.000641129;0.001549532;0.000267490;0.000434143;0.000544390;0.000379863;0.000216762;0.000472428;0.000667830;0.000243211;0.000347703;0.000241090;0.000391957;0.000393860;0.000123484;0.000457190;0.000596123;0.000364130;0.000310544;0.000232752;0.000181541
26/04/12;0.000304876;0.000288139;0.000227882;0.000090488;0.000421852;0.000586539;0.000385820;0.000558822;0.000718618;0.000299798;0.000511594;0.000468940;0.000161866;0.000478571;0.000335723;0.000434134;0.000503327;0.000342108;0.000957052;0.000242793;0.000249309;0.005383353;0.000318452;0.000419212;0.000354179;0.000401755;0.000229367;0.000489321;0.000367970;0.000578130;0.000407290;0.000593358;0.000213590;0.000193649;0.000349697;0.000502183;0.000342354;0.000254779;0.000794848;0.000369265;0.000347859
27/04/12;0.000165127;0.000221102;0.000138984;0.000089972;0.000357572;0.000306534;0.000220226;0.000720625;0.000613886;0.000220911;0.000807044;0.000544703;0.000124903;0.000318461;0.000110027;0.000446657;0.000287293;0.000362215;0.000704647;0.000163326;0.000409520;0.000473260;0.000290314;0.000877768;0.000426986;0.000304490;0.000188529;0.000285657;0.000568301;0.000477252;0.000245486;0.000216043;0.000319131;0.000164408;0.000749753;0.000471209;0.000313231;0.000274775;0.000849147;0.000277891;0.000194304
30/04/12;0.000152606;0.000202615;0.000152192;0.000062682;0.000192075;0.000722126;0.000511659;0.000430579;0.000451843;0.000427315;0.000763934;0.000654549;0.000339792;0.000152350;0.000265366;0.000406957;0.000274370;0.000240150;0.000547858;0.000146654;0.000274257;0.000269914;0.000217362;0.000264787;0.000366303;0.000302429;0.000154836;0.000246678;0.000258126;0.000314534;0.000362886;0.000394587;0.000152328;0.000110556;0.000357709;0.000294298;0.000494633;0.000734003;0.000331062;0.000191241;0.000134854
02/05/12;0.000293657;0.000248319;0.000263311;0.000077520;0.000309576;0.000366126;0.000423015;0.000396133;0.000425665;0.000575393;0.000244895;0.000353138;0.000204772;0.000351303;0.000379324;0.000262272;0.000332419;0.000232443;0.000726273;0.000384980;0.000247770;0.000375759;0.000421031;0.000564188;0.000519538;0.000755704;0.000296913;0.000296261;0.000899926;0.000523118;0.000278836;0.000477671;0.000211224;0.000183517;0.000518141;0.000739556;0.000298146;0.000476302;0.000624462;0.000224241;0.000150889
03/05/12;0.000375411;0.000319053;0.000299460;0.000090637;0.000250026;0.000258388;0.000349335;0.000298427;0.000487943;0.000326064;0.000348661;0.000476262;0.000346736;0.000200816;0.000234782;0.000255814;0.000291829;0.000313263;0.000884496;0.000186195;0.000217600;0.000555751;0.000271540;0.000428890;0.000677318;0.000396270;0.000289503;0.000554012;0.000554720;0.000486930;0.000726242;0.000371016;0.000355314;0.000298993;0.000483143;0.000697645;0.000271987;0.000321748;0.000461358;0.000179350;0.000162839
04/05/12;0.001242887;0.000491589;0.000325573;0.000148755;0.000509205;0.000152751;0.000634103;0.001032327;0.001132685;0.000824017;0.000452452;0.000773777;0.000362098;0.000240183;0.000351156;0.000550637;0.000403337;0.000419399;0.001546662;0.000201125;0.000275536;0.000469551;0.000313932;0.000533115;0.000398149;0.000690744;0.000530190;0.002059624;0.000250357;0.000690751;0.000649595;0.000412908;0.000399772;0.000337076;0.000918903;0.001228637;0.000560160;0.000519329;0.000387250;0.000242326;0.000215047
07/05/12;0.000321383;0.000502811;0.000280892;0.000136071;0.000255886;0.000299354;0.000302970;0.000416206;0.000597053;0.000649185;0.000571780;0.000452686;0.000470066;0.000183910;0.000250007;0.000284560;0.000409393;0.000459111;0.000567836;0.000256705;0.000475174;0.000259256;0.000450403;0.000520822;0.000242196;0.000991539;0.000228294;0.000302344;0.000199188;0.000430728;0.000401674;0.000305205;0.000380581;0.000500556;0.000574259;0.000627829;0.000395871;0.000682190;0.000331591;0.000267101;0.000284593
08/05/12;0.000425263;0.000242782;0.000198976;0.000103118;0.000177527;0.000156530;0.000447320;0.000799137;0.000256472;0.000468283;0.000469880;0.000191567;0.000306806;0.000156309;0.000225917;0.000299712;0.000256595;0.000285027;0.000929685;0.000128874;0.000349337;0.000399652;0.000417534;0.000450111;0.000453009;0.000686937;0.000315064;0.000619570;0.000265922;0.000346503;0.000483091;0.000359655;0.000346648;0.000250535;0.000364414;0.000361296;0.000244385;0.000139673;0.000468055;0.000260291;0.000204749
