"","date","WML"
"144",2010-08-04,0.00655864644795656
"145",2010-08-05,-0.00459970161318779
"146",2010-08-06,-0.00297011365182698
"147",2010-08-09,0.0101975100114942
"148",2010-08-10,-0.000518320128321648
"149",2010-08-11,-0.00255437847226858
"150",2010-08-12,-0.000600340776145458
"151",2010-08-13,-0.00894021894782782
"152",2010-08-16,0.00624391157180071
"153",2010-08-17,0.00882603973150253
"154",2010-08-18,0.0013025482185185
"155",2010-08-19,0.0086393216624856
"156",2010-08-20,-0.00256420951336622
"157",2010-08-23,0.00188748678192496
"158",2010-08-24,0.00278485519811511
"159",2010-08-25,-0.00111647043377161
"160",2010-08-26,0.00102135422639549
"161",2010-08-27,-0.00860069878399372
"162",2010-08-30,0.00586902489885688
"163",2010-08-31,0.00788582861423492
"164",2010-09-01,-0.0103774322196841
"165",2010-09-02,-0.00707422383129597
"166",2010-09-03,0.0016013365238905
"167",2010-09-06,-7.48236197978258e-05
"168",2010-09-08,-0.00610334612429142
"169",2010-09-09,0.00360563909634948
"170",2010-09-10,0.0061127096414566
"171",2010-09-13,-0.00328577333129942
"172",2010-09-14,0.00196696165949106
"173",2010-09-15,0.00397651037201285
"174",2010-09-16,0.00443449383601546
"175",2010-09-17,-0.00605004234239459
"176",2010-09-20,0.000696910545229912
"177",2010-09-21,-0.00508463801816106
"178",2010-09-22,-0.00415558833628893
"179",2010-09-23,-0.00425465544685721
"180",2010-09-24,0.00179939810186625
"181",2010-09-27,0.0059053935110569
"182",2010-09-28,-0.0025755176320672
"183",2010-09-29,0.00477023841813207
"184",2010-09-30,0.0132675152271986
"185",2010-10-01,0.0116011472418904
"186",2010-10-04,0.00448360154405236
"187",2010-10-05,0.00711880717426538
"188",2010-10-06,0.00756335956975818
"189",2010-10-07,0.0047614024952054
"190",2010-10-08,0.00129967276006937
"191",2010-10-11,0.00147648993879557
"192",2010-10-13,0.0165867041796446
"193",2010-10-14,-0.0114639448001981
"194",2010-10-15,0.00553793087601662
"195",2010-10-18,-0.00318523496389389
"196",2010-10-19,0.00279724597930908
"197",2010-10-20,0.00775096705183387
"198",2010-10-21,0.0132705457508564
"199",2010-10-22,-0.00628134934231639
"200",2010-10-25,-0.00141832884401083
"201",2010-10-26,-0.00344058871269226
"202",2010-10-27,-0.0130154835060239
"203",2010-10-28,0.00396683905273676
"204",2010-10-29,0.00917052663862705
"205",2010-11-01,-0.00664227362722158
"206",2010-11-03,0.00621478166431189
"207",2010-11-04,-0.00857475586235523
"208",2010-11-05,-0.00521196611225605
"209",2010-11-08,-0.00521630607545376
"210",2010-11-09,0.00375223811715841
"211",2010-11-10,-0.00844680611044168
"212",2010-11-11,0.0088011147454381
"213",2010-11-12,0.00204765750095248
"214",2010-11-16,0.0112188188359141
"215",2010-11-17,0.00695839431136847
"216",2010-11-18,0.00364858284592628
"217",2010-11-19,0.010827855207026
"218",2010-11-22,0.00765323266386986
"219",2010-11-23,0.00100645236670971
"220",2010-11-24,-0.0105893295258284
"221",2010-11-25,0.00367648154497147
"222",2010-11-26,0.00722526572644711
"223",2010-11-29,-0.000977811403572559
"224",2010-11-30,0.000170793500728905
"225",2010-12-01,-0.00240851938724518
"226",2010-12-02,-0.00647697551175952
"227",2010-12-03,-0.0063228327780962
"228",2010-12-06,0.00228247372433543
"229",2010-12-07,-0.0036128896754235
"230",2010-12-08,0.0068904859945178
"231",2010-12-09,-0.0100399870425463
"232",2010-12-10,-0.00714780623093247
"233",2010-12-13,-0.00220347661525011
"234",2010-12-14,0.00343294232152402
"235",2010-12-15,-0.00348793249577284
"236",2010-12-16,0.0016361172311008
"237",2010-12-17,0.004924226552248
"238",2010-12-20,-0.00208986178040504
"239",2010-12-21,-0.0103185102343559
"240",2010-12-22,-0.00241035083308816
"241",2010-12-23,0.00723060127347708
"242",2010-12-27,-0.000161407515406609
"243",2010-12-28,0.00077584688551724
