"","date","IML"
"224",2010-11-30,0.00318671087734401
"225",2010-12-01,-0.0141595788300037
"226",2010-12-02,0.00525565026327968
"227",2010-12-03,-0.00246123643592
"228",2010-12-06,0.00460457149893045
"229",2010-12-07,0.00611177133396268
"230",2010-12-08,0.0090797757729888
"231",2010-12-09,-0.00173069350421429
"232",2010-12-10,5.8456789702177e-05
"233",2010-12-13,-0.00525557342916727
"234",2010-12-14,0.00922320131212473
"235",2010-12-15,0.00561509653925896
"236",2010-12-16,-0.00250989105552435
"237",2010-12-17,-0.00193197745829821
"238",2010-12-20,0.0103976111859083
"239",2010-12-21,-0.0134117854759097
"240",2010-12-22,-0.00969381351023912
"241",2010-12-23,0.00608291896060109
"242",2010-12-27,0.00579343922436237
"243",2010-12-28,-0.00714462110772729
"244",2010-12-29,-0.0065554054453969
"245",2010-12-30,0.00466849142685533
"246",2011-01-03,-0.0090878177434206
"247",2011-01-04,-0.00150812848005444
"248",2011-01-05,-0.0100121116265655
"249",2011-01-06,0.00402228999882936
"250",2011-01-07,0.00178322568535805
"251",2011-01-10,0.00182871008291841
"252",2011-01-11,-0.00331481057219207
"253",2011-01-12,-0.00247916206717491
"254",2011-01-13,0.00392314931377769
"255",2011-01-14,0.0045854402706027
"256",2011-01-17,0.00704237632453442
"257",2011-01-18,0.000255797756835818
"258",2011-01-19,0.00112202949821949
"259",2011-01-20,0.00290059065446258
"260",2011-01-21,0.00610618898645043
"261",2011-01-24,-0.000995619688183069
"262",2011-01-26,0.000602441839873791
"263",2011-01-27,-0.00535302050411701
"264",2011-01-28,-0.00150716491043568
"265",2011-01-31,0.00525168282911181
"266",2011-02-01,0.00029563345015049
"267",2011-02-02,0.0242047589272261
"268",2011-02-03,-0.0173450112342834
"269",2011-02-04,0.00347974896430969
"270",2011-02-07,-0.00776527402922511
"271",2011-02-08,0.00160686951130629
"272",2011-02-09,0.0110018588602543
"273",2011-02-10,-0.002363984240219
"274",2011-02-11,-0.0138752311468124
"275",2011-02-14,-0.000686461105942726
"276",2011-02-15,0.00165284611284733
"277",2011-02-16,-0.00779272802174091
"278",2011-02-17,-0.00204413454048336
"279",2011-02-18,-0.00289946096017957
"280",2011-02-21,0.00160294678062201
"281",2011-02-22,-0.00325643457472324
"282",2011-02-23,-0.00195848545990884
"283",2011-02-24,-0.00867340620607138
"284",2011-02-25,0.00614974647760391
"285",2011-02-28,0.00146724842488766
"286",2011-03-01,0.00989568792283535
"287",2011-03-02,-0.00729401083663106
"288",2011-03-03,-0.0079944645985961
"289",2011-03-04,-0.00422436185181141
"290",2011-03-10,-0.00554230436682701
"291",2011-03-11,-0.00734114926308393
"292",2011-03-14,-0.00803595408797264
"293",2011-03-15,-0.00504645565524697
"294",2011-03-16,0.00723761739209294
"295",2011-03-17,0.00140006956644356
"296",2011-03-18,-0.0102967573329806
"297",2011-03-21,0.00221065012738109
"298",2011-03-22,-0.0045008696615696
"299",2011-03-23,0.00302228797227144
"300",2011-03-24,0.00403443165123463
"301",2011-03-25,0.00168514065444469
"302",2011-03-28,0.00696886051446199
"303",2011-03-29,-0.00213795341551304
"304",2011-03-30,-0.000665965490043163
"305",2011-03-31,0.00161558203399181
"306",2011-04-01,0.000443701632320881
"307",2011-04-04,-0.0033876053057611
"308",2011-04-05,-0.00305385375395417
"309",2011-04-06,0.00827099476009607
"310",2011-04-07,-0.00486024469137192
"311",2011-04-08,0.00180879840627313
"312",2011-04-11,0.00913724955171347
"313",2011-04-12,0.00415960047394037
"314",2011-04-13,-0.00289094727486372
"315",2011-04-14,0.00147915922570974
"316",2011-04-15,-0.00436435732990503
"317",2011-04-18,-0.0018652155995369
"318",2011-04-19,-0.0018143318593502
"319",2011-04-20,0.00438618566840887
"320",2011-04-25,0.00284239021129906
"321",2011-04-26,-0.00479144603013992
"322",2011-04-27,7.87395983934402e-05
"323",2011-04-28,-0.0057466272264719
"324",2011-04-29,0.00120616052299738
"325",2011-05-02,0.00405838713049889
"326",2011-05-03,-0.000545931980013847
"327",2011-05-04,0.00323781277984381
"328",2011-05-05,-0.00465606525540352
"329",2011-05-06,0.00180970504879951
"330",2011-05-09,0.00300714327022433
"331",2011-05-10,0.00322326808236539
"332",2011-05-11,0.00482112448662519
"333",2011-05-12,-0.00442050723358989
"334",2011-05-13,0.00101961847394705
"335",2011-05-16,0.00661573186516762
"336",2011-05-17,-0.0148269608616829
"337",2011-05-18,0.0119017893448472
"338",2011-05-19,0.000146866776049137
"339",2011-05-20,-0.00732299266383052
"340",2011-05-23,-0.00875057186931372
"341",2011-05-24,-0.00867736153304577
"342",2011-05-25,-0.001145641785115
"343",2011-05-26,-0.00548190157860518
"344",2011-05-27,0.00755147961899638
"345",2011-05-30,0.0128551730886102
"346",2011-05-31,0.00170658342540264
"347",2011-06-01,0.00744674075394869
"348",2011-06-02,-0.0109896380454302
"349",2011-06-03,0.00695410091429949
"350",2011-06-06,0.0175356678664684
"351",2011-06-07,-0.00488793244585395
"352",2011-06-08,-0.00177669175900519
"353",2011-06-09,-0.000272238394245505
"354",2011-06-10,0.00352489855140448
"355",2011-06-13,0.00132897403091192
"356",2011-06-14,-0.00223652273416519
"357",2011-06-15,0.00415227236226201
