"","date","Rm_minus_Rf"
"144",2010-08-04,0.00189765298273414
"145",2010-08-05,0.00265866029076278
"146",2010-08-06,-0.00453271809965372
"147",2010-08-09,-0.00307889049872756
"148",2010-08-10,-0.00927479285746813
"149",2010-08-11,-0.0190771576017141
"150",2010-08-12,0.00426299450919032
"151",2010-08-13,0.00207127095200121
"152",2010-08-16,0.00639655208215117
"153",2010-08-17,0.0101083414629102
"154",2010-08-18,4.57078858744353e-05
"155",2010-08-19,-0.010462342761457
"156",2010-08-20,-0.0017329587135464
"157",2010-08-23,-0.00925082713365555
"158",2010-08-24,-0.0124634839594364
"159",2010-08-25,-0.0064038229174912
"160",2010-08-26,-0.0120623586699367
"161",2010-08-27,0.0252654086798429
"162",2010-08-30,-0.0193011872470379
"163",2010-08-31,0.0152406441047788
"164",2010-09-01,0.0252574440091848
"165",2010-09-02,-0.00522714061662555
"166",2010-09-03,-0.000211405800655484
"167",2010-09-06,-0.0002332948934054
"168",2010-09-08,-0.00608318252488971
"169",2010-09-09,-0.000149696948938072
"170",2010-09-10,0.00167854351457208
"171",2010-09-13,0.0182218011468649
"172",2010-09-14,-0.00383004848845303
"173",2010-09-15,0.0049450215883553
"174",2010-09-16,-0.0057911965996027
"175",2010-09-17,-0.00775947887450457
"176",2010-09-20,0.0141976745799184
"177",2010-09-21,-0.00856404565274715
"178",2010-09-22,0.00504741165786982
"179",2010-09-23,0.00769623555243015
"180",2010-09-24,-0.00661059422418475
"181",2010-09-27,0.00892788264900446
"182",2010-09-28,0.00607300875708461
"183",2010-09-29,0.008684903383255
"184",2010-09-30,0.00332754920236766
"185",2010-10-01,0.0103468466550112
"186",2010-10-04,0.00205699936486781
"187",2010-10-05,0.00908702425658703
"188",2010-10-06,-0.00934024248272181
"189",2010-10-07,-0.00722485268488526
"190",2010-10-08,0.0137264737859368
"191",2010-10-11,0.00121410156134516
"192",2010-10-13,0.00971763581037521
"193",2010-10-14,0.00111002346966416
"194",2010-10-15,0.00199360493570566
"195",2010-10-18,0.00107422692235559
"196",2010-10-19,-0.0237208604812622
"197",2010-10-20,0.00603834539651871
"198",2010-10-21,-0.0102825658395886
"199",2010-10-22,-0.00150138046592474
"200",2010-10-25,0.00499891443178058
"201",2010-10-26,0.0148381171748042
"202",2010-10-27,-0.00675622699782252
"203",2010-10-28,-0.00395825831219554
"204",2010-10-29,0.00367518444545567
"205",2010-11-01,0.013259151019156
"206",2010-11-03,0.00489351991564035
"207",2010-11-04,0.0159684959799051
"208",2010-11-05,-0.00435516983270645
"209",2010-11-08,0.00342043954879045
"210",2010-11-09,-0.0128132365643978
"211",2010-11-10,0.000445246347226202
"212",2010-11-11,-0.010351350530982
"213",2010-11-12,-0.0109444065019488
"214",2010-11-16,-0.0148247582837939
"215",2010-11-17,0.00502463150769472
"216",2010-11-18,0.0148918423801661
"217",2010-11-19,0.00189913262147456
"218",2010-11-22,-0.014704329892993
"219",2010-11-23,-0.0220203530043364
"220",2010-11-24,0.0196853429079056
"221",2010-11-25,-0.00481207435950637
"222",2010-11-26,-0.0120979212224483
"223",2010-11-29,-0.00395678170025349
"224",2010-11-30,-0.00577371707186103
"225",2010-12-01,0.0218889992684126
"226",2010-12-02,0.00285683711990714
"227",2010-12-03,0.000492062536068261
"228",2010-12-06,-0.00403972528874874
"229",2010-12-07,-0.00508920941501856
"230",2010-12-08,-0.0109790628775954
"231",2010-12-09,-0.00376947829499841
"232",2010-12-10,0.00594322988763452
"233",2010-12-13,0.00912002567201853
"234",2010-12-14,-0.00245307758450508
"235",2010-12-15,-0.00912573374807835
"236",2010-12-16,-0.00580904353410006
"237",2010-12-17,0.00839238334447145
"238",2010-12-20,-0.00921831466257572
"239",2010-12-21,0.0129188969731331
"240",2010-12-22,0.00358476326800883
"241",2010-12-23,0.000442656775703654
"242",2010-12-27,-0.00787143781781197
"243",2010-12-28,0.00210818066261709
"244",2010-12-29,0.0105088520795107
"245",2010-12-30,0.00629659462720156
"246",2011-01-03,0.00776383653283119
"247",2011-01-04,0.00443265167996287
"248",2011-01-05,0.00890921149402857
"249",2011-01-06,-0.00823669414967299
"250",2011-01-07,-0.010181101039052
"251",2011-01-10,0.00328265363350511
"252",2011-01-11,0.0040710000321269
"253",2011-01-12,0.0132979284971952
"254",2011-01-13,-0.0119694881141186
"255",2011-01-14,0.00285864714533091
"256",2011-01-17,-0.00265154894441366
"257",2011-01-18,-3.55429074261338e-05
"258",2011-01-19,-0.0109384441748261
"259",2011-01-20,-0.00747233582660556
"260",2011-01-21,-0.00658605434000492
"261",2011-01-24,0.00535976188257337
"262",2011-01-26,-0.00641785701736808
"263",2011-01-27,-0.00752768339589238
"264",2011-01-28,-0.0193902868777514
"265",2011-01-31,-0.00346838659606874
"266",2011-02-01,0.0137035856023431
"267",2011-02-02,-0.0108773615211248
"268",2011-02-03,-0.00205513555556536
"269",2011-02-04,-0.0205057840794325
"270",2011-02-07,0.00129736273083836
"271",2011-02-08,0.00441486435011029
"272",2011-02-09,-0.0239360947161913
"273",2011-02-10,0.0023323786444962
"274",2011-02-11,0.0170280281454325
"275",2011-02-14,0.00907282251864672
"276",2011-02-15,0.00268537225201726
"277",2011-02-16,0.0174756497144699
"278",2011-02-17,0.00190401473082602
"279",2011-02-18,0.00328258168883622
"280",2011-02-21,-0.00850798096507788
"281",2011-02-22,-0.011454869993031
"282",2011-02-23,0.00622030766680837
"283",2011-02-24,-0.00340140890330076
"284",2011-02-25,0.000527185620740056
"285",2011-02-28,0.00879077147692442
"286",2011-03-01,-0.0114783486351371
"287",2011-03-02,0.0132988383993506
"288",2011-03-03,0.0080976290628314
"289",2011-03-04,-0.00129991909489036
"290",2011-03-10,-0.0188932307064533
"291",2011-03-11,0.00890684127807617
"292",2011-03-14,0.00477364379912615
"293",2011-03-15,-0.00297038536518812
"294",2011-03-16,-0.0171907525509596
"295",2011-03-17,0.00465672602877021
"296",2011-03-18,0.00789377931505442
"297",2011-03-21,0.00145634089130908
"298",2011-03-22,0.0130966072902083
"299",2011-03-23,0.00352066871710122
"300",2011-03-24,-0.00260955863632262
"301",2011-03-25,0.00310136051848531
"302",2011-03-28,-0.00898432824760675
"303",2011-03-29,0.00292985187843442
"304",2011-03-30,0.00970105174928904
"305",2011-03-31,0.0106090977787971
"306",2011-04-01,0.0090061966329813
"307",2011-04-04,0.00213763699866831
"308",2011-04-05,0.000851741060614586
"309",2011-04-06,-0.00829910393804312
"310",2011-04-07,-0.00145596556831151
"311",2011-04-08,-0.00762188527733088
"312",2011-04-11,-0.00706438347697258
"313",2011-04-12,-0.0166860818862915
"314",2011-04-13,-0.00635186349973083
"315",2011-04-14,-0.000826557923574001
"316",2011-04-15,0.0042759133502841
"317",2011-04-18,-0.0149323670193553
"318",2011-04-19,0.0101527571678162
"319",2011-04-20,0.0130214551463723
"320",2011-04-25,-0.000645935419015586
"321",2011-04-26,0.00331272277981043
"322",2011-04-27,-0.0117564247921109
"323",2011-04-28,-0.00930881407111883
"324",2011-04-29,0.00518678035587072
"325",2011-05-02,-0.00524412002414465
"326",2011-05-03,-0.0164546351879835
"327",2011-05-04,-0.0079414052888751
"328",2011-05-05,-0.00122857408132404
"329",2011-05-06,0.0115907117724419
"330",2011-05-09,0.00254160584881902
"331",2011-05-10,0.00324055459350348
"332",2011-05-11,-0.0158635657280684
"333",2011-05-12,0.0014408053830266
"334",2011-05-13,-0.0123823890462518
"335",2011-05-16,-0.00322268158197403
"336",2011-05-17,0.00970145594328642
"337",2011-05-18,-0.00930268596857786
"338",2011-05-19,-0.00441738916561007
"339",2011-05-20,0.00228375452570617
"340",2011-05-23,-0.00572257675230503
"341",2011-05-24,0.0131086716428399
"342",2011-05-25,-0.00121736782602966
"343",2011-05-26,0.0101701552048326
"344",2011-05-27,0.00247950805351138
"345",2011-05-30,-0.00610589236021042
"346",2011-05-31,0.00623930245637894
"347",2011-06-01,-0.0135156596079469
"348",2011-06-02,0.00762306666001678
"349",2011-06-03,0.000479899899801239
"350",2011-06-06,-0.0156721491366625
"351",2011-06-07,0.00167596840765327
"352",2011-06-08,-0.00183559430297464
"353",2011-06-09,0.00346477469429374
"354",2011-06-10,-0.00953753106296062
"355",2011-06-13,-0.0101293521001935
"356",2011-06-14,0.00599254155531526
"357",2011-06-15,-0.00642617326229811
"358",2011-06-16,-0.00872128177434206
"359",2011-06-17,8.77911515999585e-05
"360",2011-06-20,0.00297792349010706
"361",2011-06-21,0.00486374879255891
"362",2011-06-22,-0.00162854266818613
"363",2011-06-24,-0.00164509192109108
"364",2011-06-27,0.00207756739109755
"365",2011-06-28,0.0142718171700835
"366",2011-06-29,0.00176758668385446
"367",2011-06-30,0.00277319271117449
"368",2011-07-01,0.0117479888722301
"369",2011-07-04,0.00511844921857119
"370",2011-07-05,-0.00897092185914516
"371",2011-07-06,-0.00616956409066916
"372",2011-07-07,-0.00656480761244893
"373",2011-07-08,-0.0120627786964178
"374",2011-07-11,-0.0177527405321598
"375",2011-07-12,-0.0085605401545763
"376",2011-07-13,0.013675813563168
"377",2011-07-14,-0.0137845668941736
"378",2011-07-15,-0.0052477321587503
"379",2011-07-18,-0.0080787492915988
"380",2011-07-19,0.0038382513448596
"381",2011-07-20,-0.00156552880071104
"382",2011-07-21,0.0133905410766602
"383",2011-07-22,-0.000777637760620564
"384",2011-07-25,-0.00439423834905028
"385",2011-07-26,-0.00623173033818603
"386",2011-07-27,-0.0147243607789278
"387",2011-07-28,0.00693216780200601
"388",2011-07-29,0.000628084933850914
"389",2011-08-01,-0.00230686413124204
"390",2011-08-02,-0.0199599415063858
"391",2011-08-03,-0.0193600077182055
"392",2011-08-04,-0.0495351068675518
"393",2011-08-05,-0.000405932893045247
"394",2011-08-08,-0.0759845077991486
"395",2011-08-09,0.041773684322834
"396",2011-08-10,0.00396915385499597
"397",2011-08-11,0.0309163704514503
"398",2011-08-12,0.00444122217595577
"399",2011-08-15,0.0223405603319407
"400",2011-08-16,-0.00254012201912701
"401",2011-08-17,0.0112318452447653
"402",2011-08-18,-0.0265542417764664
"403",2011-08-19,-0.0156475249677896
"404",2011-08-22,-0.0032876874320209
"405",2011-08-23,0.0221044290810823
"406",2011-08-24,3.14880744554102e-05
"407",2011-08-25,-0.0104236667975783
"408",2011-08-26,0.00459695886820555
"409",2011-08-29,0.024216054007411
"410",2011-08-30,0.00740644196048379
"411",2011-08-31,0.0199827346950769
"412",2011-09-01,0.0218354817479849
"413",2011-09-02,-0.0206101126968861
"414",2011-09-05,-0.0226782541722059
"415",2011-09-06,0.0211736150085926
"416",2011-09-08,0.012920861132443
"417",2011-09-09,-0.0248378291726112
"418",2011-09-12,-0.000770459999330342
"419",2011-09-13,-0.00161225965712219
"420",2011-09-14,0.0114814341068268
"421",2011-09-15,0.00247476994991302
"422",2011-09-16,0.0128086376935244
"423",2011-09-19,0.00180474412627518
"424",2011-09-20,-0.00607500271871686
"425",2011-09-21,-0.00408904580399394
"426",2011-09-22,-0.0420276336371899
"427",2011-09-23,-0.00810605380684137
"428",2011-09-26,0.00917291268706322
"429",2011-09-27,0.00512441620230675
"430",2011-09-28,-0.00665520410984755
"431",2011-09-29,0.00217303819954395
"432",2011-09-30,-0.00987791735678911
"433",2011-10-03,-0.0223891977220774
"434",2011-10-04,-0.00633517932146788
"435",2011-10-05,0.00506002036854625
"436",2011-10-06,0.0183072797954082
"437",2011-10-07,-0.0164600647985935
"438",2011-10-10,0.0308277457952499
"439",2011-10-11,0.00475961156189442
"440",2011-10-13,0.0106601836159825
"441",2011-10-14,0.00534997601062059
"442",2011-10-17,-0.0115530295297503
"443",2011-10-18,0.0146187348291278
"444",2011-10-19,-0.000910506816580892
"445",2011-10-20,-0.0131936352699995
"446",2011-10-21,0.0166418384760618
"447",2011-10-24,0.0209561288356781
"448",2011-10-25,-0.00749075878411531
"449",2011-10-26,0.0103127406910062
"450",2011-10-27,0.0220461692661047
"451",2011-10-28,0.00480207893997431
"452",2011-10-31,-0.0103492205962539
"453",2011-11-01,-0.0108833340927958
"454",2011-11-03,0.0135775040835142
"455",2011-11-04,0.00518581084907055
"456",2011-11-07,0.0079136760905385
"457",2011-11-08,-0.0033337608911097
"458",2011-11-09,-0.0182732567191124
"459",2011-11-10,-0.00589126022532582
"460",2011-11-11,0.0153614096343517
"461",2011-11-14,-0.000198523935978301
"462",2011-11-16,0.00550157716497779
"463",2011-11-17,-0.0245847683399916
"464",2011-11-18,-0.00422434415668249
"465",2011-11-21,-0.00526953674852848
"466",2011-11-22,-0.00602805241942406
"467",2011-11-23,-0.0123639646917582
"468",2011-11-24,0.00528513919562101
"469",2011-11-25,-0.00752522191032767
"470",2011-11-28,0.0165312122553587
"471",2011-11-29,-0.00853394903242588
"472",2011-11-30,0.0261091236025095
"473",2011-12-01,0.0186877902597189
"474",2011-12-02,-0.00298750936053693
"475",2011-12-05,0.0127738304436207
"476",2011-12-06,0.0102300178259611
"477",2011-12-07,-0.0101377097889781
